data_referencia;cod_ibge;txt_municipio;txt_uf;num_ano_financiamento;qtd_uh_financiadas;vlr_financiamento;vlr_subsidio
01/11/2024;520.020;Água Limpa ;GO;2024;2;208.000;24.127,04
01/11/2024;520.025;Águas Lindas de Goiás ;GO;2009;737;31.977.241,07;17.315.867,37
01/11/2024;520.025;Águas Lindas de Goiás ;GO;2010;2.062;118.530.075,74;47.322.288
01/11/2024;520.025;Águas Lindas de Goiás ;GO;2011;3.108;216.734.399,82;32.308.017
01/11/2024;520.025;Águas Lindas de Goiás ;GO;2012;3.037;236.059.050,76;68.884.118,46
01/11/2024;520.025;Águas Lindas de Goiás ;GO;2013;3.456;270.813.446,94;96.601.884,09
01/11/2024;520.025;Águas Lindas de Goiás ;GO;2014;3.395;307.679.601,48;97.799.615,57
01/11/2024;520.025;Águas Lindas de Goiás ;GO;2015;2.951;283.250.294,31;80.779.715,75
01/11/2024;520.025;Águas Lindas de Goiás ;GO;2016;2.239;221.660.016,24;62.569.909,71
01/11/2024;520.025;Águas Lindas de Goiás ;GO;2017;2.487;249.391.610,63;76.259.380,31
01/11/2024;520.025;Águas Lindas de Goiás ;GO;2018;2.584;253.234.543,91;82.469.894,72
01/11/2024;520.025;Águas Lindas de Goiás ;GO;2019;3.107;316.353.324,65;91.189.421,56
01/11/2024;520.025;Águas Lindas de Goiás ;GO;2020;3.129;325.064.240,11;87.303.835,55
01/11/2024;520.025;Águas Lindas de Goiás ;GO;2021;3.338;360.032.594,13;89.873.404,93
01/11/2024;520.025;Águas Lindas de Goiás ;GO;2022;4.036;462.572.317,73;127.369.772,14
01/11/2024;520.025;Águas Lindas de Goiás ;GO;2023;3.713;463.603.892,44;136.341.941,11
01/11/2024;520.025;Águas Lindas de Goiás ;GO;2024;3.804;477.297.309,68;176.013.100,55
01/11/2024;520.030;Alexânia ;GO;2009;15;491.249,76;249.590
01/11/2024;520.030;Alexânia ;GO;2010;71;3.375.717,29;1.553.977
01/11/2024;520.030;Alexânia ;GO;2011;157;9.699.707,73;1.823.628
01/11/2024;520.030;Alexânia ;GO;2012;153;10.865.060,50;3.617.324,11
01/11/2024;520.030;Alexânia ;GO;2013;168;12.671.369,86;4.759.234,83
01/11/2024;520.030;Alexânia ;GO;2014;93;8.678.511,15;2.257.955,53
01/11/2024;520.030;Alexânia ;GO;2015;54;5.401.493,49;1.115.034,08
01/11/2024;520.030;Alexânia ;GO;2016;42;4.274.844,30;859.697,51
01/11/2024;520.030;Alexânia ;GO;2017;33;3.380.924,21;821.981,23
01/11/2024;520.030;Alexânia ;GO;2018;21;2.179.196,77;533.442,58
01/11/2024;520.030;Alexânia ;GO;2019;15;1.649.040,57;291.471,15
01/11/2024;520.030;Alexânia ;GO;2020;11;1.079.990,36;200.300,79
01/11/2024;520.030;Alexânia ;GO;2021;11;1.166.204,37;206.054,23
01/11/2024;520.030;Alexânia ;GO;2022;15;1.877.974,46;182.830,46
01/11/2024;520.030;Alexânia ;GO;2023;21;2.693.535,80;312.393,51
01/11/2024;520.030;Alexânia ;GO;2024;32;4.888.692,43;433.857,15
01/11/2024;520.050;Aloândia ;GO;2009;1;31.879,25;0
01/11/2024;520.050;Aloândia ;GO;2011;1;64.760,88;1.409
01/11/2024;520.050;Aloândia ;GO;2014;1;80.000;15.999,99
01/11/2024;520.050;Aloândia ;GO;2015;1;40.140;10.318,62
01/11/2024;520.050;Aloândia ;GO;2017;2;156.200;41.233,63
01/11/2024;520.050;Aloândia ;GO;2023;1;113.600;18.746,18
01/11/2024;520.055;Alto Horizonte ;GO;2009;34;839.940;136.522
01/11/2024;520.055;Alto Horizonte ;GO;2010;12;275.270;36.426
01/11/2024;520.055;Alto Horizonte ;GO;2011;4;243.700;16.615
01/11/2024;520.055;Alto Horizonte ;GO;2012;14;865.919;204.104,77
01/11/2024;520.055;Alto Horizonte ;GO;2013;14;1.011.823,13;285.186,29
01/11/2024;520.055;Alto Horizonte ;GO;2014;12;933.035,29;224.398,05
01/11/2024;520.055;Alto Horizonte ;GO;2015;9;694.699,33;173.416,09
01/11/2024;520.055;Alto Horizonte ;GO;2016;6;437.945,25;74.502,71
01/11/2024;520.055;Alto Horizonte ;GO;2017;1;76.000;15.994,99
01/11/2024;520.055;Alto Horizonte ;GO;2019;2;146.640;4.769,05
01/11/2024;520.055;Alto Horizonte ;GO;2022;5;452.500;9.523,86
01/11/2024;520.055;Alto Horizonte ;GO;2023;2;220.000;0
01/11/2024;520.055;Alto Horizonte ;GO;2024;1;276.000;0
01/11/2024;520.060;Alto Paraíso de Goiás ;GO;2010;3;198.462,67;35.546
01/11/2024;520.060;Alto Paraíso de Goiás ;GO;2011;2;122.000;0
01/11/2024;520.060;Alto Paraíso de Goiás ;GO;2012;1;54.881;16.352,04
01/11/2024;520.060;Alto Paraíso de Goiás ;GO;2013;53;722.579;832.001,15
01/11/2024;520.060;Alto Paraíso de Goiás ;GO;2014;2;118.800;28.384,17
01/11/2024;520.060;Alto Paraíso de Goiás ;GO;2015;1;78.300;15.999,99
01/11/2024;520.060;Alto Paraíso de Goiás ;GO;2017;1;251.195,81;0
01/11/2024;520.080;Alvorada do Norte ;GO;2010;1;51.000;19.035
01/11/2024;520.080;Alvorada do Norte ;GO;2011;4;198.857;7.346
01/11/2024;520.080;Alvorada do Norte ;GO;2012;8;441.916,07;119.645,70
01/11/2024;520.080;Alvorada do Norte ;GO;2013;7;439.563,77;147.158,93
01/11/2024;520.080;Alvorada do Norte ;GO;2014;29;1.962.208,59;603.284,63
01/11/2024;520.080;Alvorada do Norte ;GO;2015;38;2.789.825,86;837.113,81
01/11/2024;520.080;Alvorada do Norte ;GO;2016;27;1.917.941,21;524.757,57
01/11/2024;520.080;Alvorada do Norte ;GO;2017;18;1.324.810,98;371.537,73
01/11/2024;520.080;Alvorada do Norte ;GO;2018;22;1.561.430,97;579.497,70
01/11/2024;520.080;Alvorada do Norte ;GO;2019;25;1.919.542,02;875.091
01/11/2024;520.080;Alvorada do Norte ;GO;2020;6;484.614,72;175.828,99
01/11/2024;520.080;Alvorada do Norte ;GO;2021;6;543.486,28;93.833,96
01/11/2024;520.080;Alvorada do Norte ;GO;2022;6;744.892;48.765,12
01/11/2024;520.080;Alvorada do Norte ;GO;2023;5;790.737;88.426,23
01/11/2024;520.080;Alvorada do Norte ;GO;2024;7;1.155.241,01;53.456,82
01/11/2024;520.082;Amaralina ;GO;2009;1;25.000;0
01/11/2024;520.082;Amaralina ;GO;2012;48;480.000;660.643,61
01/11/2024;520.085;Americano do Brasil ;GO;2009;4;112.275;32.548
01/11/2024;520.085;Americano do Brasil ;GO;2010;9;309.649,05;101.929
01/11/2024;520.085;Americano do Brasil ;GO;2011;6;237.988,51;19.000
01/11/2024;520.085;Americano do Brasil ;GO;2012;41;472.448,29;560.680,99
01/11/2024;520.085;Americano do Brasil ;GO;2013;3;161.822,82;58.902,80
01/11/2024;520.085;Americano do Brasil ;GO;2014;21;1.534.206,77;441.888,61
01/11/2024;520.085;Americano do Brasil ;GO;2015;23;1.620.559,44;477.662,52
01/11/2024;520.085;Americano do Brasil ;GO;2016;8;570.199,99;191.677,94
01/11/2024;520.085;Americano do Brasil ;GO;2017;5;364.160;84.590,01
01/11/2024;520.085;Americano do Brasil ;GO;2018;11;834.885,60;296.965,31
01/11/2024;520.085;Americano do Brasil ;GO;2019;15;1.358.063,24;406.215,89
01/11/2024;520.085;Americano do Brasil ;GO;2020;16;1.535.834,69;346.129,91
01/11/2024;520.085;Americano do Brasil ;GO;2021;9;831.805,94;140.556,49
01/11/2024;520.085;Americano do Brasil ;GO;2022;11;1.003.042,01;216.210,29
01/11/2024;520.085;Americano do Brasil ;GO;2023;13;1.453.071,64;301.688,58
01/11/2024;520.085;Americano do Brasil ;GO;2024;14;1.844.210,70;420.298,35
01/11/2024;520.090;Amorinópolis ;GO;2009;2;37.900;19.500
01/11/2024;520.090;Amorinópolis ;GO;2010;3;130.276,15;24.363
01/11/2024;520.090;Amorinópolis ;GO;2011;1;25.000;0
01/11/2024;520.090;Amorinópolis ;GO;2014;3;233.538,21;52.051,80
01/11/2024;520.090;Amorinópolis ;GO;2015;2;124.790;24.963,32
01/11/2024;520.090;Amorinópolis ;GO;2016;1;75.303,86;24.382,99
01/11/2024;520.090;Amorinópolis ;GO;2017;2;161.297,02;36.235,29
01/11/2024;520.090;Amorinópolis ;GO;2018;1;75.726;31.545
01/11/2024;520.090;Amorinópolis ;GO;2019;4;323.801,34;126.714,96
01/11/2024;520.090;Amorinópolis ;GO;2020;4;348.413,43;99.093,97
01/11/2024;520.090;Amorinópolis ;GO;2022;4;424.001,01;78.350,62
01/11/2024;520.090;Amorinópolis ;GO;2023;2;200.990;0
01/11/2024;520.090;Amorinópolis ;GO;2024;6;939.210,24;86.588,52
01/11/2024;520.110;Anápolis ;GO;2009;761;36.708.116,85;12.757.821,24
01/11/2024;520.110;Anápolis ;GO;2010;1.280;81.985.693,68;24.047.816
01/11/2024;520.110;Anápolis ;GO;2011;1.410;102.472.477,19;10.676.926,80
01/11/2024;520.110;Anápolis ;GO;2012;1.495;117.389.339,81;29.070.016,34
01/11/2024;520.110;Anápolis ;GO;2013;1.559;141.903.860,97;31.324.031,27
01/11/2024;520.110;Anápolis ;GO;2014;1.229;127.111.481,33;22.874.612,96
01/11/2024;520.110;Anápolis ;GO;2015;1.346;150.621.558,46;21.939.313,94
01/11/2024;520.110;Anápolis ;GO;2016;1.718;196.467.079,31;24.705.875,67
01/11/2024;520.110;Anápolis ;GO;2017;1.690;198.785.240,95;28.834.704,21
01/11/2024;520.110;Anápolis ;GO;2018;2.028;226.179.146,02;42.962.147,97
01/11/2024;520.110;Anápolis ;GO;2019;1.658;196.623.418,00;29.337.732,33
01/11/2024;520.110;Anápolis ;GO;2020;1.777;209.919.465,30;33.005.537,67
01/11/2024;520.110;Anápolis ;GO;2021;1.514;184.796.193,37;21.918.584,96
01/11/2024;520.110;Anápolis ;GO;2022;1.360;183.589.699,23;14.001.560,05
01/11/2024;520.110;Anápolis ;GO;2023;1.414;248.685.384,66;11.827.113,43
