date,store_number,store_name,city,category_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons
2020-11-25,3773,BENZ DISTRIBUTING,CEDAR RAPIDS,IRISH WHISKIES,15557,FINAGRENS IRISH WHISKEY MINI,12,50,6.65,9.98,1,9.98,0.05,0.01
2024-08-13,10018,KWIK STAR #710 / TOLEDO,TOLEDO,IRISH WHISKIES,15621,JAMESON MINI,12,50,13.2,19.8,1,19.8,0.05,0.01
2024-05-31,2629,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,COUNCIL BLUFFS,IRISH WHISKIES,15621,JAMESON MINI,12,50,13.2,19.8,1,19.8,0.05,0.01
2023-11-22,10302,SIOUX-PER CENTER / SIOUX CENTER,SIOUX CENTER,IRISH WHISKIES,15621,JAMESON MINI,12,50,13.2,19.8,1,19.8,0.05,0.01
2020-10-14,2647,HY-VEE #7 / CEDAR RAPIDS,CEDAR RAPIDS,IRISH WHISKIES,15621,JAMESON MINI,12,50,9.9,14.85,1,14.85,0.05,0.01
2023-12-27,10117,OASIS WINE AND SPIRITS - WINTERSET,WINTERSET,IRISH WHISKIES,15621,JAMESON MINI,12,50,13.2,19.8,1,19.8,0.05,0.01
2020-07-21,2697,HY-VEE DOLLAR FRESH - TOLEDO,TOLEDO,IRISH WHISKIES,15621,JAMESON MINI,12,50,9.9,14.85,1,14.85,0.05,0.01
2023-07-07,4631,THUNDER RIDGE AMPRIDE,CEDAR FALLS,IRISH WHISKIES,15621,JAMESON MINI,12,50,13.2,19.8,1,14.85,0.05,0.01
2024-10-07,2683,HY-VEE FAST & FRESH / WDM,WEST DES MOINES,IRISH WHISKIES,15621,JAMESON MINI,12,50,13.2,19.8,1,19.8,0.05,0.01
2021-03-29,2625,HY-VEE WINE & SPIRITS #2 / DAVENPORT,DAVENPORT,IRISH WHISKIES,15621,JAMESON MINI,12,50,9.9,14.85,1,14.85,0.05,0.01
2020-09-09,2647,HY-VEE #7 / CEDAR RAPIDS,CEDAR RAPIDS,IRISH WHISKIES,15621,JAMESON MINI,12,50,9.9,14.85,1,14.85,0.05,0.01
2021-01-04,6000,PORTERS CONVENIENCE 66 / CLINTON,CLINTON,IRISH WHISKIES,15621,JAMESON MINI,12,50,9.9,14.85,1,14.85,0.05,0.01
2020-03-24,3565,HARTIG DRUG STORE #10 / IOWA CITY,IOWA CITY,IRISH WHISKIES,15621,JAMESON MINI,12,50,9.9,14.85,1,14.85,0.05,0.01
2024-09-17,6260,SUPERQUICK LIQUOR VINE / WEST DES MOINES,WEST DES MOINES,IRISH WHISKIES,15621,JAMESON MINI,12,50,13.2,19.8,1,19.8,0.05,0.01
2020-12-30,2642,HY-VEE WINE AND SPIRITS / PELLA,PELLA,IRISH WHISKIES,15621,JAMESON MINI,12,50,9.9,14.85,1,14.85,0.05,0.01
2024-05-28,4962,HILLTOP GROCERY,DAVENPORT,IRISH WHISKIES,15621,JAMESON MINI,12,50,13.2,19.8,1,19.8,0.05,0.01
2023-09-11,4617,LICKETY LIQUOR,DES MOINES,IRISH WHISKIES,15621,JAMESON MINI,12,50,13.2,19.8,1,19.8,0.05,0.01
2019-10-23,2648,HY-VEE #4 / WDM,WEST DES MOINES,IRISH WHISKIES,15621,JAMESON MINI,10,50,11.88,17.82,1,17.82,0.05,0.01
2020-06-05,4299,HOMETOWN MARKET / CENTRAL CITY,CENTRAL CITY,IRISH WHISKIES,15621,JAMESON MINI,12,50,9.9,14.85,1,14.85,0.05,0.01
2019-06-12,5688,DYNO'S #40 / SPENCER,SPENCER,TEMPORARY & SPECIALTY PACKAGES,15642,JAMESON CASKMATES IPA MINI,10,50,7.92,11.88,1,11.88,0.05,0.01
2023-12-12,5153,OAK STREET STATION LLC,INWOOD,STRAIGHT BOURBON WHISKIES,17089,BULLEIT BOURBON MINI,12,50,14.9,22.35,1,22.35,0.05,0.01
2024-03-15,2679,HY-VEE FAST & FRESH/ALTOONA,ALTOONA,STRAIGHT BOURBON WHISKIES,17951,EVAN WILLIAMS BLACK MINI,8,50,10.5,15.75,1,15.75,0.05,0.01
2021-09-14,5444,MARSHALL BEER WINE SPIRITS,MARSHALLTOWN,TEMPORARY & SPECIALTY PACKAGES,18291,FISTFUL OF BOURBON MINI,1,50,32.4,48.6,1,48.6,0.05,0.01
2021-09-29,3993,NEW STAR LIQUOR / W 4TH S / WATERLOO,WATERLOO,TEMPORARY & SPECIALTY PACKAGES,18291,FISTFUL OF BOURBON MINI,1,50,32.4,48.6,1,48.6,0.05,0.01
2024-10-08,2643,HY-VEE WINE AND SPIRITS / WATERLOO,WATERLOO,STRAIGHT BOURBON WHISKIES,18347,FOUR ROSES SMALL BATCH MINI,5,50,18.0,27.0,1,27.0,0.05,0.01
2022-12-19,5873,WEST D LIQUORS,WEST DES MOINES,STRAIGHT BOURBON WHISKIES,18347,FOUR ROSES SMALL BATCH MINI,5,50,29.85,44.78,1,44.78,0.05,0.01
2021-11-29,2698,HY-VEE GAS #4 - WDM,WEST DES MOINES,STRAIGHT BOURBON WHISKIES,18347,FOUR ROSES SMALL BATCH MINI,5,50,29.85,44.78,1,44.78,0.05,0.01
2023-04-03,5660,NORTH SIDE LIQUOR & TOBACCO / DUBUQUE,DUBUQUE,STRAIGHT BOURBON WHISKIES,18347,FOUR ROSES SMALL BATCH MINI,5,50,29.85,44.78,1,44.78,0.05,0.01
2023-05-22,4371,KUM & GO #50 / WEST DES MOINES,WEST DES MOINES,STRAIGHT BOURBON WHISKIES,18375,FOUR ROSES SMALL BATCH SELECT MINI,5,50,41.8,62.7,1,62.7,0.05,0.01
2023-08-09,2614,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,DAVENPORT,STRAIGHT BOURBON WHISKIES,19021,JIM BEAM BLACK MINI,12,50,8.3,12.45,1,12.45,0.05,0.01
2021-01-19,3723,J D SPIRITS LIQUOR,ONAWA,STRAIGHT BOURBON WHISKIES,19021,JIM BEAM BLACK MINI,12,50,7.3,10.95,1,10.95,0.05,0.01
2023-07-07,2572,HY-VEE FOOD STORE / CEDAR FALLS,CEDAR FALLS,STRAIGHT BOURBON WHISKIES,19021,JIM BEAM BLACK MINI,12,50,8.3,12.45,1,12.45,0.05,0.01
2021-06-07,5506,CASEY'S GENERAL STORE #2168 / DAVENPORT,DAVENPORT,STRAIGHT BOURBON WHISKIES,19021,JIM BEAM BLACK MINI,12,50,7.3,10.95,1,10.95,0.05,0.01
2022-09-15,2572,HY-VEE FOOD STORE / CEDAR FALLS,CEDAR FALLS,STRAIGHT BOURBON WHISKIES,19021,JIM BEAM BLACK MINI,12,50,8.3,12.45,1,12.45,0.05,0.01
2020-08-04,3054,MCNALLY'S SUPER VALU,GRINNELL,STRAIGHT BOURBON WHISKIES,19021,JIM BEAM BLACK MINI,12,50,7.3,10.95,1,10.95,0.05,0.01
2023-02-03,5512,CASEY'S GENERAL STORE #3639 / POSTVILLE,POSTVILLE,STRAIGHT BOURBON WHISKIES,19021,JIM BEAM BLACK MINI,12,50,8.3,12.45,1,12.45,0.05,0.01
2022-04-28,2572,HY-VEE FOOD STORE / CEDAR FALLS,CEDAR FALLS,STRAIGHT BOURBON WHISKIES,19021,JIM BEAM BLACK MINI,12,50,8.3,12.45,1,12.45,0.05,0.01
2019-09-12,4988,HAPPY'S WINE & SPIRITS,CEDAR FALLS,STRAIGHT BOURBON WHISKIES,19021,JIM BEAM BLACK MINI,12,50,7.3,10.95,1,10.95,0.05,0.01
2024-03-14,4675,KUM & GO #1113 / AMES,AMES,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2023-02-27,4025,KARAM KAUR KHASRIYA LLC,BELLE PLAINE,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2021-10-01,4448,KUM & GO #572 / URBANDALE,URBANDALE,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2022-01-03,4950,KUM & GO #514 / CEDAR RAPIDS,CEDAR RAPIDS,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2022-08-17,2522,HY-VEE WINE AND SPIRITS / SPIRIT LAKE,SPIRIT LAKE,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2023-09-29,2710,HY-VEE GAS #1 / OTTUMWA,OTTUMWA,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2024-03-14,4449,KUM & GO #121 / URBANDALE,URBANDALE,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2020-06-17,2590,HY-VEE FOOD STORE #5 / CEDAR RAPIDS,CEDAR RAPIDS,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2023-11-14,2544,HY-VEE FOOD STORE (1403) / MARSHALLTOWN,MARSHALLTOWN,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2023-09-26,2603,HY-VEE WINE AND SPIRITS / BETTENDORF,BETTENDORF,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2023-10-06,4868,KUM & GO #59 / WAUKEE,WAUKEE,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2019-10-04,4106,HARTIG DRUG COMPANY #3/JFK,DUBUQUE,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2022-01-13,5651,SUPER QUICK MART / WINDSOR HEIGHTS,WINDSOR HEIGHTS,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2019-12-24,5612,CASEY'S GENERAL STORE #66 / LAPORTE CITY,LA PORTE CITY,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2023-12-29,4675,KUM & GO #1113 / AMES,AMES,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2024-02-07,4397,QUIK TRIP #514 / ANKENY,ANKENY,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2021-09-13,4162,FAREWAY STORES #963 / CEDAR RAPIDS,CEDAR RAPIDS,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,8.1,0.05,0.01
2024-08-16,5625,OASIS / DES MOINES,DES MOINES,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2022-07-13,2522,HY-VEE WINE AND SPIRITS / SPIRIT LAKE,SPIRIT LAKE,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2022-01-20,4696,QUIK TRIP #517 / WEST DES MOINES,WEST DES MOINES,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2020-09-15,2190,"CENTRAL CITY LIQUOR, INC.",DES MOINES,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2019-10-15,2661,HY-VEE FOOD STORE / SHELDON,SHELDON,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2024-05-03,3461,HOMETOWN FOODS / STUART,STUART,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2024-05-01,5068,TOBACCO SHOP / ARNOLDS PARK,ARNOLDS PARK,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2023-07-24,6236,WESTSIDE SPIRITS / CEDAR RAPIDS,CEDAR RAPIDS,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2022-02-04,2506,HY-VEE #1044 / BURLINGTON,BURLINGTON,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2022-02-03,4368,KUM & GO #570 / JOHNSTON,JOHNSTON,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2022-08-02,4594,QUIK TRIP #554 / SW 63RD DM,DES MOINES,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2020-01-08,3695,MRS. B'S LIQUOR,REMSEN,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2020-03-13,4596,QUIK TRIP #534 / E UNIVERSITY DM,DES MOINES,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2023-01-04,2545,HY-VEE DRUGSTORE (7042) / IOWA CITY,IOWA CITY,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2021-12-16,5651,SUPER QUICK MART / WINDSOR HEIGHTS,WINDSOR HEIGHTS,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2023-07-26,4194,FAREWAY STORES #848 / NEWTON,NEWTON,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2020-09-22,2637,HY-VEE #5 / DAVENPORT,DAVENPORT,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2023-05-02,4131,FAREWAY STORES #933 / URBANDALE,URBANDALE,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2021-05-06,2515,HY-VEE FOOD STORE #1 / MASON CITY,MASON CITY,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2021-10-29,4654,KUM & GO #510 / STUART,STUART,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2023-02-10,4513,CASEY'S GENERAL STORE #1144 / POLK CITY,POLK CITY,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2024-05-20,3912,SMOKIN' JOE'S #14 TOBACCO AND LIQUOR OUTLET,CEDAR RAPIDS,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2019-11-12,4599,QUIK TRIP #500 / HUBBELL DM,DES MOINES,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2021-04-08,2572,HY-VEE FOOD STORE / CEDAR FALLS,CEDAR FALLS,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2023-06-20,10098,THE PUMPER / FAYETTE,FAYETTE,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2022-02-21,4566,KUM & GO #508 / CEDAR RAPIDS,CEDAR RAPIDS,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2019-08-26,5828,CENEX - HAMPTON,HAMPTON,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2019-11-16,4180,SMOKIN' JOE'S #10 TOBACCO AND LIQUOR OUTLET,MARION,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2024-09-16,4467,KUM & GO #438 / MUSCATINE,MUSCATINE,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2021-07-07,2501,HY-VEE  #2 / AMES,AMES,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2022-07-21,5501,QUIK TRIP #530 / EUCLID,DES MOINES,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2020-12-28,4169,SUPER QUICK 2 / HUBBELL,DES MOINES,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2021-06-23,5439,MT. PLEASANT FAST BREAK,MOUNT PLEASANT,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2022-04-28,4393,KUM & GO #206 / CLIVE,CLIVE,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2022-12-16,2190,"CENTRAL CITY LIQUOR, INC.",DES MOINES,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2019-11-18,3907,SMOKIN' JOE'S #16 TOBACCO AND LIQUOR OUTLET,MUSCATINE,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2022-02-01,2643,HY-VEE WINE AND SPIRITS / WATERLOO,WATERLOO,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2019-09-03,3920,SMOKIN' JOE'S #11 TOBACCO AND LIQUOR OUTLET,CLINTON,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2024-05-23,10061,BIG 10 MART #19 / HIAWATHA,HIAWATHA,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2020-12-24,4605,KUM & GO #509 / MARION,MARION,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2024-01-10,2545,HY-VEE DRUGSTORE (7042) / IOWA CITY,IOWA CITY,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2021-07-26,2698,HY-VEE GAS #4 - WDM,WEST DES MOINES,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2023-04-17,4921,MARKET EXPRESS,CEDAR RAPIDS,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2024-07-12,5561,CASEY'S GENERAL STORE #32 / MADRID,MADRID,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2023-09-09,4291,FAREWAY STORES #597 / CRESTON,CRESTON,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2021-11-26,4361,QUIK TRIP #538 / NW 2ND / DSM,DES MOINES,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2020-06-02,4456,KUM & GO #53 / IOWA CITY,IOWA CITY,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2021-05-28,4661,QUIK TRIP #531 / GRIMES,GRIMES,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2023-04-14,3857,QUILLINS FOOD RANCH / WAUKON,WAUKON,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2020-11-04,3390,OKOBOJI AVENUE LIQUOR,MILFORD,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2021-08-05,4696,QUIK TRIP #517 / WEST DES MOINES,WEST DES MOINES,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2021-02-12,4402,KUM & GO #80 / RIVERSIDE,RIVERSIDE,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2024-03-10,5051,OASIS,DES MOINES,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2020-07-31,4848,KUM & GO #246 / WINTERSET,WINTERSET,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2019-12-03,4434,TODD'S,ROCK RAPIDS,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2022-11-01,2549,HY-VEE FOOD STORE / INDIANOLA,INDIANOLA,STRAIGHT BOURBON WHISKIES,19471,MAKERS MARK MINI,10,50,16.8,25.2,1,25.2,0.05,0.01
2022-11-03,5941,PRIME MART - CEDAR FALLS,CEDAR FALLS,STRAIGHT BOURBON WHISKIES,19471,MAKERS MARK MINI,10,50,16.8,25.2,1,25.2,0.05,0.01
2021-08-12,5651,SUPER QUICK MART / WINDSOR HEIGHTS,WINDSOR HEIGHTS,STRAIGHT BOURBON WHISKIES,19471,MAKERS MARK MINI,10,50,16.44,24.66,1,24.66,0.05,0.01
2023-10-12,2665,HY-VEE / WAUKEE,WAUKEE,STRAIGHT BOURBON WHISKIES,19471,MAKERS MARK MINI,10,50,16.8,25.2,1,25.2,0.05,0.01
2023-08-18,2560,HY-VEE FOOD STORE (1396) / MARION,MARION,STRAIGHT BOURBON WHISKIES,19471,MAKERS MARK MINI,10,50,16.8,25.2,1,25.2,0.05,0.01
2021-01-25,2648,HY-VEE #4 / WDM,WEST DES MOINES,STRAIGHT BOURBON WHISKIES,19471,MAKER''S MARK MINI,10,50,16.44,24.66,1,24.66,0.05,0.01
2022-10-07,6209,HY-VEE / GRIMES,GRIMES,STRAIGHT BOURBON WHISKIES,19471,MAKERS MARK MINI,10,50,16.8,25.2,1,25.2,0.05,0.01
2023-12-05,3723,J D SPIRITS LIQUOR,ONAWA,STRAIGHT BOURBON WHISKIES,19471,MAKERS MARK MINI,10,50,16.8,25.2,1,25.2,0.05,0.01
2024-07-15,2552,HY-VEE FOOD STORE #3 (1056) / CEDAR RAPIDS,CEDAR RAPIDS,STRAIGHT BOURBON WHISKIES,19471,MAKERS MARK MINI,10,50,16.8,25.2,1,25.2,0.05,0.01
2023-05-22,2648,HY-VEE #4 / WDM,WEST DES MOINES,STRAIGHT BOURBON WHISKIES,19471,MAKERS MARK MINI,10,50,16.8,25.2,1,25.2,0.05,0.01
2023-02-27,5462,7STAR LIQUOR & TOBACCO OUTLET,CEDAR RAPIDS,STRAIGHT BOURBON WHISKIES,22151,WILD TURKEY 101 MINI,10,50,14.94,22.41,1,22.41,0.05,0.01
2019-09-23,3855,DYNO'S WINE AND SPIRITS / STORM LAKE,STORM LAKE,STRAIGHT BOURBON WHISKIES,22151,WILD TURKEY 101 MINI,12,50,12.45,18.68,1,18.68,0.05,0.01
2024-04-12,10280,QUICK SHOP LIQUOR AND VAPE / CLEAR LAKE,CLEARLAKE,STRAIGHT BOURBON WHISKIES,22151,WILD TURKEY 101 MINI,10,50,14.94,22.41,1,22.41,0.05,0.01
2024-10-01,2552,HY-VEE FOOD STORE #3 (1056) / CEDAR RAPIDS,CEDAR RAPIDS,STRAIGHT BOURBON WHISKIES,22151,WILD TURKEY 101 MINI,10,50,14.94,22.41,1,22.41,0.05,0.01
2023-03-01,4767,CASEY'S GENERAL STORE #3075 / ANKENY,ANKENY,STRAIGHT BOURBON WHISKIES,22151,WILD TURKEY 101 MINI,10,50,14.94,22.41,1,22.41,0.05,0.01
2024-09-27,5245,BEST TRIP,DES MOINES,STRAIGHT BOURBON WHISKIES,22151,WILD TURKEY 101 MINI,10,50,14.94,22.41,1,22.41,0.05,0.01
2023-05-26,5912,JMC SUPERMARKET / PERRY,PERRY,STRAIGHT BOURBON WHISKIES,22151,WILD TURKEY 101 MINI,10,50,14.94,22.41,1,22.41,0.05,0.01
2021-12-22,5113,"RAY'S SUPERMARKET, INC.",WATERLOO,STRAIGHT BOURBON WHISKIES,22151,WILD TURKEY 101 MINI,10,50,14.94,22.41,1,22.41,0.05,0.01
2024-07-20,5434,"MK MINIMART, INC",WEST BURLINGTON,STRAIGHT BOURBON WHISKIES,22151,WILD TURKEY 101 MINI,10,50,14.94,22.41,1,22.41,0.05,0.01
2022-12-01,2538,HY-VEE FOOD STORE #3 / WATERLOO,WATERLOO,STRAIGHT BOURBON WHISKIES,22151,WILD TURKEY 101 MINI,10,50,14.94,22.41,1,22.41,0.05,0.01
2021-07-16,2553,HY-VEE FOOD STORE / CRESTON,CRESTON,STRAIGHT BOURBON WHISKIES,22151,WILD TURKEY 101 MINI,10,50,14.94,22.41,1,22.41,0.05,0.01
2024-09-17,4153,FAREWAY STORES #067 / EVANSDALE,EVANSDALE,BLENDED WHISKIES,22478,BIRD DOG BLACK ESPRESSO MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2024-06-19,5876,'DA BOOZE BARN / WEST BEND,WEST BEND,BLENDED WHISKIES,22478,BIRD DOG BLACK ESPRESSO MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2023-10-02,5071,JEFF'S MARKET / DURANT,DURANT,BLENDED WHISKIES,24451,KESSLER BLEND WHISKEY MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2019-12-13,5529,BIG 10 MART,DUBUQUE,BLENDED WHISKIES,24451,KESSLER BLEND WHISKEY MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2023-07-26,4993,SITE FOOD MART,KEOKUK,BLENDED WHISKIES,24451,KESSLER BLEND WHISKEY MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2021-11-02,5669,GUDDI MART / WATERLOO,WATERLOO,BLENDED WHISKIES,24451,KESSLER BLEND WHISKEY MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2021-08-02,5888,BIG 10 MART #62 / BETTENDORF,BETTENDORF,BLENDED WHISKIES,24451,KESSLER BLEND WHISKEY MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2021-08-05,5684,FIVE CORNERS LIQUOR & WINE,CEDAR FALLS,BLENDED WHISKIES,24451,KESSLER BLEND WHISKEY MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2023-01-04,4882,CASEY'S GENERAL STORE #3026 / ST CHARLES,ST CHARLES,BLENDED WHISKIES,24860,99 WHISKEY MINI,10,50,6.0,9.0,1,9.0,0.05,0.01
2023-08-04,5910,ELDRIDGE MART,ELDRIDGE,BLENDED WHISKIES,25601,SEAGRAMS 7 CROWN MINI,12,50,6.17,9.26,1,9.26,0.05,0.01
2020-01-03,4106,HARTIG DRUG COMPANY #3/JFK,DUBUQUE,BLENDED WHISKIES,25601,SEAGRAMS 7 CROWN MINI,12,50,6.17,9.26,1,9.26,0.05,0.01
